source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,Cancer
HP,HP:0011748,Adrenocorticotropic hormone deficiency,0.02369230332027193,True,"A reduced ability to secrete adrenocorticotropic hormone (ACTH), a hormone that stimulates the adrenal cortex to secrete of glucocorticoids such as cortisol.",6,85,3,11402,0.03529411764705882,0.5,query_1,['HP:0000830'],"['CDH23', 'TP53', 'POMC']","[['HP'], ['HP'], ['HP']]",LSCC
CORUM,CORUM:6347,TNF-R1 signaling complex,0.023825105530124596,True,TNF-R1 signaling complex,4,124,2,11402,0.016129032258064516,0.5,query_1,['CORUM:0000000'],"['RIPK1', 'TNFRSF1A']","[['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:2802,OCT1-SOX2 DNA-protein complex,0.024838324514456864,True,OCT1-SOX2 DNA-protein complex,2,395,2,11402,0.005063291139240506,1.0,query_1,['CORUM:0000000'],"['SOX2', 'POU2F1']","[['CORUM'], ['CORUM']]",LSCC
HP,HP:0007455,Adermatoglyphia,0.025638373582979473,True,Adermatoglyphia,4,796,4,11402,0.005025125628140704,1.0,query_1,['HP:0007477'],"['KRT14', 'COL17A1', 'TP63', 'SMARCAD1']","[['HP'], ['HP'], ['HP'], ['HP']]",LSCC
WP,WP:WP531,DNA mismatch repair,0.02584547280804666,True,DNA mismatch repair,22,3150,15,11402,0.004761904761904762,0.6818181818181818,query_1,['WP:000000'],"['RFC5', 'MSH2', 'POLE', 'RFC1', 'RFC4', 'POLE3', 'RFC2', 'EXO1', 'MSH6', 'LIG1', 'POLD2', 'POLE2', 'RFC3', 'POLD3', 'PCNA']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",LSCC
WP,WP:WP1772,Apoptosis modulation and signaling,0.02620603201225697,True,Apoptosis modulation and signaling,71,37,4,11402,0.10810810810810811,0.056338028169014086,query_1,['WP:000000'],"['RIPK1', 'BAG3', 'TP53', 'NFKB1']","[['WP'], ['WP'], ['WP'], ['WP']]",LSCC
REAC,REAC:R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.026813194873750123,True,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,13,3444,11,11402,0.003193960511033682,0.8461538461538461,query_1,['REAC:R-HSA-69473'],"['YWHAZ', 'YWHAG', 'CHEK2', 'CHEK1', 'CCNB1', 'CDK1', 'YWHAQ', 'WEE1', 'YWHAE', 'SFN', 'YWHAB']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
REAC,REAC:R-HSA-5685938,HDR through Single Strand Annealing (SSA),0.02690146377455699,True,HDR through Single Strand Annealing (SSA),34,3783,24,11402,0.006344171292624901,0.7058823529411765,query_1,['REAC:R-HSA-5693567'],"['RFC5', 'BRCA1', 'TOPBP1', 'RBBP8', 'RMI1', 'BLM', 'ERCC4', 'RFC4', 'TOP3A', 'RFC2', 'EXO1', 'RAD52', 'ATR', 'ABL1', 'WRN', 'RAD51', 'RAD9A', 'RAD17', 'RFC3', 'ERCC1', 'RAD1', 'BARD1', 'KAT5', 'BRIP1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
HPA,HPA:0460182,skin 1; cells in granular layer[≥Medium],0.02698804379497436,True,skin 1; cells in granular layer[≥Medium],498,360,35,11402,0.09722222222222222,0.07028112449799197,query_1,['HPA:0460181'],"['KLK8', 'BAG3', 'ADSL', 'SERPINB4', 'SAR1B', 'LYPD3', 'PRC1', 'S100A7', 'EIF5', 'VDAC2', 'PA2G4', 'BLMH', 'C1QBP', 'IDH3A', 'KRT6A', 'DSC3', 'SBSN', 'NUDT8', 'STOML2', 'UBA2', 'PRNP', 'USP16', 'HNRNPM', 'EZR', 'TRAP1', 'KRT15', 'NSRP1', 'SDC1', 'DSG3', 'TFDP1', 'S100A14', 'SPINK5', 'PKP1', 'KLF4', 'GRHL3']","[['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced']]",LSCC
CORUM,CORUM:1005,RC complex during G2/M-phase of cell cycle,0.02839111355539847,True,RC complex during G2/M-phase of cell cycle,13,1734,7,11402,0.004036908881199538,0.5384615384615384,query_1,['CORUM:0000000'],"['POLA1', 'POLE', 'CCNA2', 'RFC1', 'CCNB1', 'RFC2', 'CDK1']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
GO:MF,GO:0008094,"ATP-dependent activity, acting on DNA",0.02863163894013534,True,"""Catalytic activity that acts to modify DNA, driven by ATP hydrolysis."" [GOC:pdt]",74,3133,45,11402,0.014363230130864985,0.6081081081081081,query_1,"['GO:0140097', 'GO:0140657']","['DHX36', 'RFC5', 'CHD6', 'ERCC6L', 'SUPV3L1', 'CHD8', 'MSH2', 'RAD54B', 'UPF1', 'SMARCAD1', 'RFC1', 'BLM', 'TOP2A', 'WRNIP1', 'DSCC1', 'RAD51D', 'BTAF1', 'RFC4', 'DHX9', 'ERCC6', 'RFC2', 'CHTF18', 'ATAD5', 'SMARCA1', 'CHD1L', 'MSH6', 'TTF2', 'BPTF', 'DDX3X', 'TOP2B', 'SUB1', 'IGHMBP2', 'CECR2', 'SMARCA2', 'WRN', 'RAD51', 'MCM6', 'SETX', 'G3BP1', 'MCM7', 'MCM2', 'RFC3', 'RECQL5', 'MCM9', 'HELQ']","[['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IBA'], ['IMP'], ['IDA'], ['IDA'], ['IDA', 'IBA', 'TAS'], ['IDA'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP'], ['IBA'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IMP', 'IBA'], ['IDA'], ['TAS'], ['IDA'], ['IDA', 'TAS'], ['IDA'], ['IDA'], ['IDA'], ['IMP'], ['IDA', 'IBA', 'TAS'], ['IDA'], ['IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA'], ['TAS'], ['IDA', 'TAS'], ['IDA', 'IBA'], ['IBA'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS', 'NAS'], ['IMP', 'IBA'], ['IDA']]",LSCC
CORUM,CORUM:7126,HSPA9-GRPEL1-GRPEL2-TIMM44 complex,0.029005296309522692,True,HSPA9-GRPEL1-GRPEL2-TIMM44 complex,4,819,3,11402,0.003663003663003663,0.75,query_1,['CORUM:0000000'],"['HSPA9', 'TIMM44', 'GRPEL1']","[['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:809,eRF1-eRF3-GTP-Mg(2+) complex,0.029031297987719158,True,eRF1-eRF3-GTP-Mg(2+) complex,2,427,2,11402,0.00468384074941452,1.0,query_1,['CORUM:0000000'],"['ETF1', 'GSPT1']","[['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:2086,NFKB1-NFKB2-RELA-RELB complex,0.03038279794944005,True,NFKB1-NFKB2-RELA-RELB complex,4,832,3,11402,0.003605769230769231,0.75,query_1,['CORUM:0000000'],"['NFKB1', 'RELA', 'NFKB2']","[['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:6521,Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex,0.030976812927930655,True,Akt-PHLPP1-PHLPP2-FANCI-FANCD2-USP1-UAF1 complex,7,98,2,11402,0.02040816326530612,0.2857142857142857,query_1,['CORUM:0000000'],"['FANCI', 'FANCD2']","[['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:353,DNA ligase IV-condensin complex,0.03205310519467811,True,DNA ligase IV-condensin complex,3,1319,3,11402,0.002274450341167551,1.0,query_1,['CORUM:0000000'],"['SMC2', 'SMC4', 'LIG4']","[['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:6411,TRIM31-MAGEA1-NSE4 complex,0.03273813591503799,True,TRIM31-MAGEA1-NSE4 complex,2,6,1,11402,0.16666666666666666,0.5,query_1,['CORUM:0000000'],['MAGEA1'],[['CORUM']],LSCC
CORUM,CORUM:2201,PCNA-RFC2-5 complex,0.03331210840329502,True,PCNA-RFC2-5 complex,5,3150,5,11402,0.0015873015873015873,1.0,query_1,['CORUM:0000000'],"['RFC5', 'RFC4', 'RFC2', 'RFC3', 'PCNA']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:3070,CTF18-cohesion-RFC-POLH complex,0.0336215611332165,True,CTF18-cohesion-RFC-POLH complex,8,1514,5,11402,0.0033025099075297227,0.625,query_1,['CORUM:0000000'],"['RFC5', 'DSCC1', 'RFC4', 'RFC2', 'CHTF18']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:7316,NFKB1-STAT3 complex,0.03428687870005653,True,NFKB1-STAT3 complex,2,464,2,11402,0.004310344827586207,1.0,query_1,['CORUM:0000000'],"['NFKB1', 'STAT3']","[['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:7317,RELA-STAT3 complex,0.03428687870005653,True,RELA-STAT3 complex,2,464,2,11402,0.004310344827586207,1.0,query_1,['CORUM:0000000'],"['RELA', 'STAT3']","[['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:5613,Emerin complex 25,0.034332156962528115,True,Emerin complex 25,16,3444,11,11402,0.003193960511033682,0.6875,query_1,['CORUM:0000000'],"['EMD', 'BCCIP', 'ACTB', 'CDC37', 'HNRNPK', 'SNRPD1', 'YWHAE', 'SSB', 'G3BP1', 'SAP130', 'YWHAB']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
REAC,REAC:R-HSA-2500257,Resolution of Sister Chromatid Cohesion,0.0343715993510163,True,Resolution of Sister Chromatid Cohesion,106,2085,40,11402,0.019184652278177457,0.37735849056603776,query_1,['REAC:R-HSA-68877'],"['INCENP', 'BUB1', 'ERCC6L', 'CENPF', 'MAPRE1', 'KIF2C', 'CLIP1', 'SKA1', 'PLK1', 'TUBB6', 'SPC24', 'MAD2L1', 'CENPU', 'KIF18A', 'AURKB', 'BUB1B', 'CCNB1', 'PPP2CB', 'TAOK1', 'NDC80', 'PPP2R5D', 'CDC20', 'SKA2', 'CENPO', 'SPC25', 'ZWINT', 'CDCA5', 'CENPQ', 'ZW10', 'NUF2', 'CDK1', 'NUP107', 'CENPH', 'RCC2', 'CENPE', 'CCNB2', 'TUBB2A', 'TUBB4B', 'CLASP1', 'CENPC']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
CORUM,CORUM:6838,IGF2BP1 complex,0.034625777814814934,True,IGF2BP1 complex,9,1308,5,11402,0.00382262996941896,0.5555555555555556,query_1,['CORUM:0000000'],"['SYNCRIP', 'STAU1', 'ELAVL1', 'IGF2BP1', 'DHX9']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
HPA,HPA:0471413,skin 2; cells in spinous layer[High],0.03567090314957179,True,skin 2; cells in spinous layer[High],217,4021,116,11402,0.028848545138025365,0.5345622119815668,query_1,['HPA:0471412'],"['SERPINB4', 'LYPD3', 'S100A7', 'EIF5', 'IDH3A', 'KRT6A', 'DSC3', 'STOML2', 'UBA2', 'HNRNPM', 'NSRP1', 'S100A14', 'KLF4', 'KRT6C', 'SERPINB5', 'ZC3H15', 'IVL', 'TP63', 'SERPINB3', 'CLCA2', 'TRA2B', 'FGFBP1', 'EIF4A3', 'AKAP8', 'TTF1', 'LY6D', 'A2ML1', 'GYG1', 'EIF6', 'ILF3', 'S100A16', 'HEXIM1', 'DSG1', 'PAPOLA', 'RAD23B', 'TOLLIP', 'TMEM40', 'KRT6B', 'APTX', 'ACAD9', 'TFDP2', 'MDH2', 'PRKDC', 'GAPDH', 'NCL', 'JUP', 'RHCG', 'SFPQ', 'KHDRBS1', 'HNRNPK', 'HNRNPH2', 'TOMM22', 'MRPS9', 'ISOC2', 'TBL1XR1', 'EZH2', 'PRDX3', 'ETV3', 'HSF1', 'ESF1', 'SUB1', 'RBM8A', 'PPIG', 'PPP1R10', 'TRIM29', 'HSPB1', 'SRSF3', 'CBX1', 'NCAPH', 'RIF1', 'SSB', 'DDX21', 'TOMM40', 'CCDC86', 'KTN1', 'BNIP3', 'SFN', 'DAZAP1', 'GTF2F2', 'CRABP2', 'CEBPB', 'GJA1', 'ILF2', 'BCLAF1', 'APOO', 'PML', 'KLF3', 'MYEF2', 'CSTF3', 'IQGAP1', 'CDH1', 'RBM17', 'YWHAB', 'USP22', 'CLDN1', 'TOP1', 'PSMB7', 'AKAP1', 'SNRPA1', 'TACSTD2', 'CYB5R1', 'HAT1', 'APEX1', 'LUC7L3', 'SNRPG', 'DSC1', 'SUMO2', 'ECH1', 'SUMO3', 'DKC1', 'SRSF9', 'SNW1', 'CALML5', 'ATP2C1', 'ECHS1', 'HIBCH']","[['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced']]",LSCC
WP,WP:WP2513,Nanoparticle triggered regulated necrosis,0.03580737892961257,True,Nanoparticle triggered regulated necrosis,11,124,3,11402,0.024193548387096774,0.2727272727272727,query_1,['WP:000000'],"['RIPK1', 'FADD', 'TNFRSF1A']","[['WP'], ['WP'], ['WP']]",LSCC
KEGG,KEGG:00250,"Alanine, aspartate and glutamate metabolism",0.03744670169952363,True,"Alanine, aspartate and glutamate metabolism",27,435,7,11402,0.016091954022988506,0.25925925925925924,query_1,['KEGG:00000'],"['ADSL', 'GFPT1', 'GLUD1', 'CPS1', 'GOT1', 'CAD', 'GOT2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",LSCC
GO:BP,GO:0006260,DNA replication,0.0375164149261726,True,"""The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA."" [GOC:mah]",187,1917,68,11402,0.03547209181011998,0.36363636363636365,query_1,['GO:0006259'],"['MMS22L', 'RFC5', 'ZPR1', 'MCM10', 'STOML2', 'TIMELESS', 'PRIM1', 'CDC45', 'TOPBP1', 'ESCO2', 'ACTL6A', 'BCAR3', 'TIPIN', 'ORC5', 'WDHD1', 'ANKRD17', 'YY1', 'LIG3', 'POLA1', 'UPF1', 'UCHL5', 'GINS2', 'GINS3', 'SSBP1', 'POLE', 'FAF1', 'CDC34', 'CHEK1', 'CCNA2', 'MGME1', 'ESCO1', 'RFC1', 'ACTR5', 'BLM', 'WRNIP1', 'TICRR', 'EME1', 'DSCC1', 'ORC6', 'THOC1', 'SMARCAL1', 'GMNN', 'RFC4', 'HMGA1', 'DHX9', 'MCMBP', 'CDT1', 'ORC1', 'POLE3', 'RFC2', 'CHTF18', 'ATAD5', 'GINS1', 'RBBP6', 'BOD1L1', 'POLB', 'FAM111B', 'REPIN1', 'ATR', 'KIN', 'CDK1', 'POLG2', 'LIG1', 'PRIM2', 'GINS4', 'SIRT7', 'ZNF830', 'RPAIN']","[['IMP', 'IBA'], ['IDA', 'IBA', 'NAS'], ['ISS'], ['IMP', 'IBA'], ['IMP'], ['IBA'], ['IDA', 'IBA'], ['IDA', 'IBA', 'TAS'], ['IBA'], ['IMP', 'IBA'], ['IMP'], ['IMP'], ['IBA', 'TAS'], ['IDA', 'IBA', 'TAS', 'NAS'], ['IBA'], ['IMP'], ['IMP'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP'], ['IMP'], ['IDA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IMP'], ['NAS'], ['TAS'], ['IMP'], ['IMP', 'IBA'], ['IMP', 'IBA'], ['TAS'], ['IMP'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS'], ['IDA', 'IBA'], ['IMP', 'ISS', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IMP'], ['IBA'], ['IMP'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA', 'TAS'], ['NAS'], ['IMP'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA'], ['IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IBA'], ['IDA'], ['IMP'], ['IDA', 'IBA'], ['IMP'], ['IDA'], ['TAS'], ['IBA'], ['TAS'], ['IMP', 'ISS', 'TAS'], ['IDA', 'IBA'], ['TAS'], ['IDA', 'IBA', 'IC'], ['IBA'], ['IDA', 'ISS'], ['IDA'], ['IDA'], ['ISS', 'IBA'], ['IPI']]",LSCC
HPA,HPA:0461423,skin 1; eccrine glands[High],0.037794378221169114,True,skin 1; eccrine glands[High],84,7101,72,11402,0.010139416983523447,0.8571428571428571,query_1,['HPA:0461422'],"['ANXA1', 'KRT14', 'KRT5', 'KLF4', 'SERPINB5', 'SLC1A5', 'SDC4', 'TP63', 'GYG1', 'RAD23B', 'PRKDC', 'DNAJC9', 'NCL', 'JAG1', 'KHDRBS1', 'HNRNPH2', 'TOMM22', 'TBL1XR1', 'MSH6', 'PRDX3', 'ETV3', 'CENPE', 'TUBB2A', 'RBM8A', 'CD9', 'SRSF3', 'CBX1', 'CYC1', 'TPBG', 'KTN1', 'GTF2F2', 'CRABP2', 'CEBPB', 'ILF2', 'KRT19', 'APOO', 'CDH3', 'CDH1', 'CSTA', 'TOP1', 'VEGFA', 'MCM5', 'AKAP1', 'LUC7L3', 'ATP2C1', 'SCARB2', 'TUBA1C', 'SERGEF', 'U2SURP', 'AQP3', 'CD99L2', 'PHF14', 'HIBADH', 'SF1', 'HMGB1', 'CKAP4', 'GSTK1', 'TUBA4A', 'FKBP5', 'CHCHD3', 'IDH2', 'MAPRE2', 'RUNX1', 'FLNB', 'LAMP1', 'ACSL1', 'CMAS', 'SPTAN1', 'PDCD4', 'HMGB2', 'ITGA2', 'LRRC1']","[['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Supported'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Supported'], ['Enhanced'], ['Supported'], ['Approved'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Supported'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced']]",LSCC
CORUM,CORUM:5234,IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex,0.03829499450677958,True,IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex,5,3239,5,11402,0.0015436863229391787,1.0,query_1,['CORUM:0000000'],"['HSP90AA1', 'HSP90AB1', 'CDC37', 'CCAR2', 'IKBKB']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
GO:BP,GO:0090329,regulation of DNA-templated DNA replication,0.040066641238328815,True,"""Any process that modulates the rate, frequency, or extent of DNA-templated DNA replication, the process in which new strands of DNA are synthesized."" [GOC:dph, GOC:tb]",38,1889,22,11402,0.011646373742721016,0.5789473684210527,query_1,"['GO:0006261', 'GO:0006275']","['RFC5', 'STOML2', 'TIMELESS', 'TIPIN', 'LIG3', 'GINS2', 'GINS3', 'SSBP1', 'BLM', 'WRNIP1', 'TICRR', 'DSCC1', 'SMARCAL1', 'GMNN', 'RFC4', 'CDT1', 'RFC2', 'CHTF18', 'GINS1', 'POLG2', 'GINS4', 'ZNF830']","[['IDA'], ['IMP'], ['IBA'], ['IBA', 'TAS'], ['IMP'], ['IDA'], ['IDA'], ['IDA'], ['IMP', 'NAS'], ['IDA'], ['IMP', 'IBA'], ['IDA'], ['IBA'], ['IDA'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['ISS', 'IBA']]",LSCC
WP,WP:WP4595,Urea cycle and associated pathways,0.040877295630801,True,Urea cycle and associated pathways,23,880,8,11402,0.00909090909090909,0.34782608695652173,query_1,['WP:000000'],"['GLUD1', 'CPS1', 'GOT1', 'GOT2', 'SLC25A12', 'PYCR1', 'FH', 'SLC25A15']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",LSCC
WP,WP:WP368,Mitochondrial long chain fatty acid beta-oxidation,0.04105597332285767,True,Mitochondrial long chain fatty acid beta-oxidation,16,6863,16,11402,0.0023313419787265046,1.0,query_1,['WP:000000'],"['ECI1', 'ACADM', 'ACSF2', 'ACADL', 'HADHA', 'CPT1A', 'EHHADH', 'ACSL3', 'ACADS', 'HADH', 'ACSL4', 'CPT2', 'ACADVL', 'SCP2', 'ACSL1', 'PECR']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",LSCC
CORUM,CORUM:6175,Caspase-10-SUMO-FADD/Drp1 complex,0.041365740287224756,True,Caspase-10-SUMO-FADD/Drp1 complex,3,297,2,11402,0.006734006734006734,0.6666666666666666,query_1,['CORUM:0000000'],"['FADD', 'DNM1L']","[['CORUM'], ['CORUM']]",LSCC
CORUM,CORUM:2211,BARD1-BRCA1-CSTF complex,0.04485500458882423,True,BARD1-BRCA1-CSTF complex,5,3343,5,11402,0.0014956625785222854,1.0,query_1,['CORUM:0000000'],"['BRCA1', 'CSTF2', 'CSTF3', 'CSTF1', 'BARD1']","[['CORUM'], ['CORUM'], ['CORUM'], ['CORUM'], ['CORUM']]",LSCC
REAC,REAC:R-HSA-68962,Activation of the pre-replicative complex,0.04663601048358374,True,Activation of the pre-replicative complex,29,4552,24,11402,0.005272407732864675,0.8275862068965517,query_1,"['REAC:R-HSA-69002', 'REAC:R-HSA-69206']","['MCM10', 'PRIM1', 'CDC45', 'ORC5', 'POLA1', 'POLE', 'ORC6', 'GMNN', 'CDT1', 'ORC1', 'POLE3', 'PRIM2', 'MCM6', 'POLE2', 'MCM7', 'MCM2', 'POLA2', 'CDC7', 'MCM5', 'MCM4', 'ORC3', 'ORC4', 'CDK2', 'POLE4']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",LSCC
