source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:BP,GO:1901991,negative regulation of mitotic cell cycle phase transition,0.019231042633796654,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of mitotic cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",185,223,18,12414,0.08071748878923767,0.0972972972972973,query_1,"['GO:0044772', 'GO:0045930', 'GO:1901988', 'GO:1901990']","['TRIP13', 'ZWINT', 'CHEK1', 'PSMD10', 'NDC80', 'BLM', 'TP53', 'TOPBP1', 'CHEK2', 'CENPF', 'CARM1', 'ZFP36L2', 'MAD2L1', 'PCNA', 'CDK1', 'CCNB1', 'EP300', 'AURKB']","[['IMP'], ['IDA'], ['IMP'], ['TAS'], ['IMP'], ['IDA'], ['IMP', 'TAS'], ['IBA'], ['TAS'], ['NAS'], ['TAS'], ['ISS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['IBA', 'TAS'], ['IMP', 'TAS'], ['TAS'], ['ISS']]"
GO:BP,GO:1901990,regulation of mitotic cell cycle phase transition,0.019698678849071945,True,"""Any process that modulates the frequency, rate or extent of mitotic cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]",327,239,25,12414,0.10460251046025104,0.0764525993883792,query_1,"['GO:0007346', 'GO:0044772', 'GO:1901987']","['TRIP13', 'ZWINT', 'MAPRE1', 'CHEK1', 'TPX2', 'PSMD10', 'NDC80', 'BLM', 'TP53', 'TOPBP1', 'CHEK2', 'CENPF', 'CARM1', 'ZFP36L2', 'DLGAP5', 'UBE2C', 'MAD2L1', 'YWHAG', 'ANLN', 'PCNA', 'CDK1', 'CCNB1', 'EP300', 'AURKB', 'APPL1']","[['IMP'], ['IDA'], ['TAS'], ['IMP'], ['TAS'], ['TAS'], ['IMP'], ['IDA'], ['IMP', 'TAS'], ['IBA'], ['TAS'], ['IMP', 'IBA', 'NAS'], ['TAS'], ['ISS'], ['NAS'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'TAS'], ['TAS'], ['ISS'], ['IDA']]"
GO:BP,GO:0000077,DNA damage checkpoint signaling,0.026438153485616664,True,"""A signal transduction process that contributes to a DNA damage checkpoint."" [GOC:mah]",101,230,13,12414,0.05652173913043478,0.12871287128712872,query_1,"['GO:0031570', 'GO:0042770']","['CHEK1', 'USP28', 'BLM', 'TP53', 'TOPBP1', 'CHEK2', 'CARM1', 'MDC1', 'PCNA', 'CDK1', 'CCNB1', 'EP300', 'TIPRL']","[['IDA', 'IMP'], ['IMP', 'IBA'], ['IDA'], ['IMP', 'TAS'], ['IBA'], ['IBA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['IBA', 'TAS'], ['TAS'], ['TAS'], ['IMP']]"
GO:BP,GO:0051726,regulation of cell cycle,0.026953204759029646,True,"""Any process that modulates the rate or extent of progression through the cell cycle."" [GOC:ai, GOC:dph, GOC:tb]",736,239,42,12414,0.17573221757322174,0.057065217391304345,query_1,"['GO:0007049', 'GO:0050794']","['TRIP13', 'ZWINT', 'MAPRE1', 'KIF11', 'CHEK1', 'TPX2', 'PSMD10', 'PRC1', 'NDC80', 'HSF1', 'TXLNG', 'USP28', 'BLM', 'TP53', 'PRCC', 'TOPBP1', 'IPO7', 'CHEK2', 'CENPF', 'CCNT1', 'FOXA1', 'FBXL17', 'CARM1', 'ZFP36L2', 'RBBP8', 'DLGAP5', 'UBE2C', 'CSNK2A2', 'CCNA2', 'MDC1', 'MAD2L1', 'YWHAG', 'ANLN', 'PCNA', 'CDK1', 'KIF23', 'CCNB1', 'EP300', 'AURKB', 'TIPRL', 'GTF2H1', 'APPL1']","[['IMP', 'IBA'], ['IDA'], ['TAS'], ['IMP'], ['IDA', 'IMP', 'TAS'], ['ISS', 'TAS'], ['IDA', 'TAS'], ['IDA'], ['IMP'], ['IMP'], ['IMP', 'ISS', 'IBA'], ['IMP', 'IBA'], ['IDA', 'IMP'], ['IMP', 'TAS'], ['IDA'], ['IBA'], ['TAS'], ['IBA', 'TAS'], ['IMP', 'IBA', 'TAS', 'NAS'], ['TAS'], ['IMP'], ['IBA'], ['TAS'], ['ISS'], ['TAS'], ['IBA', 'NAS'], ['IMP', 'IBA', 'TAS'], ['IMP', 'IBA'], ['IBA'], ['TAS'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['IMP', 'IBA', 'TAS'], ['IMP'], ['IDA', 'IMP', 'IBA', 'TAS'], ['TAS'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS'], ['IMP'], ['TAS'], ['IDA']]"
GO:BP,GO:0045071,negative regulation of viral genome replication,0.028774520358615843,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of viral genome replication."" [GOC:go_curators]",42,3538,33,12414,0.009327303561334087,0.7857142857142857,query_1,"['GO:0019079', 'GO:0045069', 'GO:0048525']","['APOBEC3B', 'SRPK1', 'ZC3HAV1', 'HMGA2', 'SRPK2', 'INPP5K', 'TNIP1', 'FAM111A', 'MAVS', 'MORC2', 'BST2', 'RNASEL', 'APOBEC3F', 'IFI16', 'OAS1', 'N4BP1', 'ISG20', 'SETDB1', 'ILF3', 'ISG15', 'IFIT1', 'PLSCR1', 'OASL', 'APOBEC3C', 'IFIT5', 'PARP10', 'EIF2AK2', 'CCL5', 'IFITM3', 'APOBEC3G', 'OAS2', 'OAS3', 'MX1']","[['IBA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['TAS'], ['IMP'], ['IDA'], ['IMP', 'ISS'], ['IDA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'ISO', 'IBA'], ['IDA'], ['IMP', 'IBA'], ['ISS'], ['ISS'], ['IMP'], ['IMP'], ['IMP'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['IMP'], ['IMP'], ['IDA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IBA'], ['IDA', 'IBA'], ['IDA']]"
GO:BP,GO:1905818,regulation of chromosome separation,0.02880117518758424,True,"""Any process that modulates the frequency, rate or extent of chromosome separation."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:21795393]",54,396,12,12414,0.030303030303030304,0.2222222222222222,query_1,"['GO:0010564', 'GO:0051304', 'GO:0051983']","['TRIP13', 'ZWINT', 'NDC80', 'CENPF', 'DLGAP5', 'UBE2C', 'CSNK2A2', 'MAD2L1', 'CCNB1', 'PLK1', 'LCMT1', 'NUMA1']","[['IMP'], ['IDA'], ['IMP'], ['NAS'], ['NAS'], ['IBA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IMP'], ['IDA', 'IMP'], ['IMP'], ['IMP']]"
GO:BP,GO:0033045,regulation of sister chromatid segregation,0.034440630244085994,True,"""Any process that modulates the frequency, rate or extent of sister chromatid segregation."" [GOC:mah]",55,396,12,12414,0.030303030303030304,0.21818181818181817,query_1,"['GO:0000819', 'GO:0010564', 'GO:0033044', 'GO:0051983']","['TRIP13', 'ZWINT', 'NDC80', 'CENPF', 'DLGAP5', 'UBE2C', 'MAD2L1', 'CCNB1', 'AURKB', 'PLK1', 'LCMT1', 'NUMA1']","[['IMP'], ['IDA'], ['IMP'], ['NAS'], ['NAS'], ['IBA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IMP'], ['IDA'], ['IDA', 'IMP'], ['IMP'], ['IMP']]"
GO:BP,GO:0009112,nucleobase metabolic process,0.037677094362862984,True,"""The chemical reactions and pathways involving a nucleobase, a nitrogenous base that is a constituent of a nucleic acid, e.g. the purines: adenine, guanine, hypoxanthine, xanthine and the pyrimidines: cytosine, uracil, thymine."" [GOC:ma]",21,3497,17,12414,0.004861309694023448,0.8095238095238095,query_1,"['GO:0055086', 'GO:1901564']","['XDH', 'PAICS', 'CAD', 'GMPS', 'SHMT2', 'HPRT1', 'GDA', 'UMPS', 'GART', 'CTPS1', 'APRT', 'DPYD', 'DHODH', 'CTPS2', 'SHMT1', 'ADA', 'ALDH6A1']","[['IDA', 'IBA'], ['TAS'], ['IDA', 'ISS', 'IBA'], ['TAS'], ['IBA'], ['IDA', 'IMP', 'IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IDA', 'IMP', 'ISS', 'IBA'], ['IBA'], ['IBA'], ['IDA', 'IBA'], ['IBA'], ['IMP', 'ISS', 'IBA']]"
GO:BP,GO:1902969,mitotic DNA replication,0.041535746144588506,True,"""Any nuclear DNA replication that is involved in a mitotic cell cycle."" [GO_REF:0000060, GOC:TermGenie]",11,1035,8,12414,0.007729468599033816,0.7272727272727273,query_1,"['GO:0033260', 'GO:1903047']","['GINS3', 'GINS1', 'MCM3', 'MCM4', 'MCM2', 'POLA1', 'LIG1', 'MCM6']","[['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA'], ['IBA']]"
GO:BP,GO:0009124,nucleoside monophosphate biosynthetic process,0.04290250040627383,True,"""The chemical reactions and pathways resulting in the formation of a nucleoside monophosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with phosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",23,2477,16,12414,0.006459426725878078,0.6956521739130435,query_1,"['GO:0009123', 'GO:1901293']","['PAICS', 'TYMS', 'IMPDH2', 'PPAT', 'GMPS', 'RFK', 'HPRT1', 'DUT', 'UMPS', 'GART', 'IMPDH1', 'APRT', 'PFAS', 'ADSL', 'ADSS', 'DCTD']","[['TAS'], ['IDA', 'IBA'], ['TAS'], ['TAS'], ['IDA', 'IBA', 'TAS'], ['IBA'], ['IBA'], ['IBA'], ['IDA', 'IBA'], ['TAS'], ['TAS'], ['IBA'], ['TAS', 'NAS'], ['IDA', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS', 'NAS'], ['IBA']]"
GO:BP,GO:0042770,signal transduction in response to DNA damage,0.04356042168082833,True,"""A cascade of processes induced by the detection of DNA damage within a cell."" [GOC:go_curators]",141,230,15,12414,0.06521739130434782,0.10638297872340426,query_1,"['GO:0006974', 'GO:0035556']","['CHEK1', 'PSMD10', 'USP28', 'BLM', 'TP53', 'TOPBP1', 'CHEK2', 'USP10', 'CARM1', 'MDC1', 'PCNA', 'CDK1', 'CCNB1', 'EP300', 'TIPRL']","[['IDA', 'IMP'], ['IDA'], ['IMP', 'IBA'], ['IDA'], ['IDA', 'IMP', 'TAS'], ['IBA'], ['IDA', 'IBA', 'TAS'], ['IMP', 'IBA'], ['TAS'], ['TAS'], ['TAS'], ['IBA', 'TAS'], ['TAS'], ['TAS'], ['IMP']]"
